Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Mauritius,MUS,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,280.4142416,280.8888494,285.8835264,297.40945,322.3736987,323.8288802,207.544227,215.777433,208.9230682,262.3837641,266.2798223,158.23089,134.5481819,143.4128617,152.8520865,137.1809577,130.855071,-91.25422036,181.5121554,213.6875805,250.391856,191.9379757,,,529.249666,626.3028927,,,,,,,,,,,,,,,,,,,,,,,,
Malawi,MWI,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,-186.9524098,-131.6611754,-54.465095,11.81189507,54.87676174,84.85430919,215.4964722,319.1321284,327.5259408,348.8812688,432.2470403,502.0740546,563.9265537,628.3929489,692.657179,742.3856585,787.6162516,716.7193187,814.0394413,916.5537488,1040.074559,1040.575199,998.9844954,986.6606913,836.6006093,852.9320977,867.8309322,744.0616003,10130.82429,6936.373011,8429.444345,5516.429908,6608.687121,12448.18975,7391.157202,12466.85588,6964.225008,9295.276767,9383.264636,7191.392372,12280.28438,12279.21378,12278.59023,,,,,,,
Malaysia,MYS,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,75381.32807,50865.98707,62749.39902,87835.50958,51932.33617,51515.53484,49772.96,74122.58702,88635.29564,78876.58778,93540.18163,82412.87203,83255.44061,146163.4764,89025.25005,76879.61323,89300.55708,114381.0844,93529.12593,68142.41015,105981.2988,97962.79976,139973.6288,119648.5532,108004.0707,122417.5996,100457.7763,97028.02467,98221.55811,3908.310586,3636.966133,5877.07168,14270.31133,2006.398418,2266.612402,18533.38057,10408.70059,3005.670898,-6194.520645,30858.66891,9317.464502,10632.52433,14128.15656,,,,,,,
North America,NAC,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,-146276.4996,42840.60335,12258.03107,14188.07465,34692.70078,23227.08397,74780.05313,74954.96821,58152.53013,134514.1406,164434.3174,177864.7309,86824.29155,111972.3292,84692.99833,92919.93965,92227.50722,-72724.13212,141876.5315,225912.4702,141806.0823,141961.9634,98564.44094,151433.0163,237191.7946,170155.1101,115365.991,97129.30469,503118.7794,278054.8198,161866.691,36428.94401,436935.6647,437625.3942,712997.1775,476466.6397,489140.6934,525472.7969,236595.0047,514889.9642,363193.1171,640783.8432,644803.1756,,,,,,,
Namibia,NAM,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,-228.8503276,-218.7509576,-222.1890845,-250.4679316,-268.741406,-271.8837461,-230.3441843,-282.3586939,-250.3162247,-339.5569014,102.472653,330.4197233,465.2527709,504.9688261,705.9699595,904.3648527,581.1632747,534.0455384,442.5016938,276.6414126,443.2114296,196.8573233,130.6034665,163.8689433,44.27475157,-157.8633687,-408.2062498,-293.9907648,14825.86279,19667.89615,24073.22435,21662.19734,19477.14043,18257.60335,23705.33869,19503.78872,27744.9597,26233.67538,18018.20809,29274.25754,26656.31207,26632.86462,26597.40215,,,,,,,
New Caledonia,NCL,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,,,,,,,,,,,778.1716318,628.6184848,450.9121617,371.9387294,27.77197105,,,,,,409.5339373,,552.188916,505.8744412,,,,,228.0043646,,,,,,,,,,,,,,,,,,,,,
Niger,NER,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,-7.189249451,-7.553276367,8.054777901,-13.8078848,-11.34385806,-12.22962826,-46.64807291,-33.5000499,-69.25177414,-88.63305817,-77.34444116,-145.0324962,-113.753779,-164.357539,-129.702166,-194.6893405,-207.9635163,-413.0909009,-192.9352998,-162.7180614,-104.266401,-201.01335,-211.8901978,-227.2306387,-288.4106026,-315.4145243,-330.6210686,-486.2006821,1003.274522,1718.076709,1334.923427,1325.207918,1066.305474,1067.132568,716.7230594,928.2398356,764.1790898,1013.903707,570.2568512,524.8704336,580.9709693,526.7238385,402.151209,,,,,,,
Nigeria,NGA,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,2237.109844,-503.6393906,-2746.35798,-4096.633149,-8630.024409,-4064.691597,-5483.312114,-2203.880327,-2971.201045,-8065.560713,-3863.328818,-1107.518379,1278.109199,1025.820508,406.0016211,-287.0679883,-106.0512109,103.130332,-892.7008594,2079.178828,9501.922027,9864.353832,14061.88253,14192.22092,8816.928643,8956.578076,8995.828379,3456.021406,152069.3018,174380.9301,120674.5695,115657.47,108181.2225,118567.291,92740.14873,176994.9287,111515.2298,111434.1109,103378.2296,82183.27503,89089.08666,85081.74279,92587.30171,,,,,,,
Nicaragua,NIC,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,4.592232361,25.6020285,48.05459534,83.53521545,100.2658057,110.7671307,139.8874066,165.9204785,190.1297534,193.8639667,231.5653906,251.5939294,269.2283051,310.603822,318.033584,333.6609521,365.7841925,342.9195898,403.8777716,403.5240286,426.849725,413.8948596,413.8504303,416.1041705,393.606286,413.1179504,434.8536884,422.2296179,8427.847188,552.4063223,1441.949787,1742.663145,1740.761104,3301.432339,1317.065288,3032.316903,1195.073802,1104.58793,1714.500892,1718.151065,1234.965441,1365.288365,1409.665429,,,,,,,
Netherlands,NLD,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,11977.21637,13684.44014,14705.70586,15831.99805,16897.54561,16272.17275,17444.59941,17302.475,17204.91172,17794.41309,17420.1123,17573.95508,17013.41309,17879.29492,18491.53516,18510.62402,19176.05859,16098.4707,20712.5625,20997.83789,20262.5918,20599.32676,20902.92039,19962.24813,19437.27266,19129.57012,19551.3327,20819.53641,12260.78906,11761.58496,13341.98535,10050.79688,8584.761719,10169.19824,7440.067383,7965.429688,8530.826172,5348.784056,1820.601563,5922.069358,5841.986772,6813.359064,4320.771848,,,,,,,
Norway,NOR,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,5572.143713,5529.496213,5721.441669,6324.676056,6542.463194,6079.662962,7512.484116,7593.170203,7689.116479,7974.208667,7880.720331,7731.247318,7711.285486,8459.991205,9093.205402,9455.705865,9601.019507,12203.68829,10751.89935,11057.71731,11811.42797,10735.50006,8388.865332,8639.968085,8510.158342,8249.516206,8226.61842,8346.815557,7397.448926,7564.795361,7585.667224,7338.543993,5771.540149,6002.290547,6284.222472,6801.1441,6360.623694,6366.249273,5450.124754,2048.670186,-61.64813928,-167.2980547,1197.111692,,,,,,,
Nepal,NPL,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,165.0023425,166.3209317,165.1917766,168.9694734,170.5650407,173.2666678,177.6055741,181.614176,184.8053097,183.3355154,183.4326785,181.9972629,188.0670785,194.758896,241.3289159,208.7749701,207.8208991,205.070691,208.3391991,214.1453989,215.3484846,216.6991953,233.3775118,226.7893896,239.0968498,237.4543097,230.1871515,234.6439338,624.9445161,12332.10854,2472.51399,772.0402935,345.9059578,564.1059477,1074.278507,705.9288768,1081.395651,1096.14212,1231.158365,677.7531992,-75.36062166,-559.7265702,5994.270018,,,,,,,
Nauru,NRU,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,-39.27942627,264.4148706,726.973252,1028.274927,1255.244194,1506.280908,1902.3198,2216.07627,2434.353906,2711.241211,3156.570874,3101.106006,3396.116138,3712.512939,3977.852734,4138.718018,4405.155103,3464.554224,4962.785815,5163.515771,4753.888103,4303.420629,4615.230918,4366.604629,3893.412861,4247.896416,4275.439463,4469.278018,1619.686369,2079.585303,3158.210352,2478.985686,2295.12997,3067.041322,3937.626938,5159.400072,6143.753332,5489.763346,4016.096658,3065.028502,3008.159336,2929.759997,4143.643994,,,,,,,
OECD members,OED,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,-754.6239767,242763.9453,245912.9771,267616.2651,311549.3208,300668.3366,372093.7502,395141.8606,383098.3803,490547.9752,516991.2115,524112.7341,447838.1052,440451.6439,422111.6296,435421.7417,455888.2343,230295.5693,532321.7654,620927.882,499074.3152,495128.9081,455877.9964,546127.3919,640505.5246,573841.366,479353.3222,859952.4106,1261303.905,1170754.334,933490.7077,897563.5966,1220011.312,1191686.335,1515065.934,1118032.805,1334929.945,1265768.891,855861.4671,1369433.393,874379.3236,1178665.633,1258435.392,,,,,,,
Oman,OMN,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,89.61389786,788.6888197,1487.536664,2187.77966,2894.422507,3823.951238,4551.935594,5250.189022,5882.423588,6544.750803,7129.803573,7843.439622,8470.130545,9075.711243,9680.293201,10343.91403,11056.39688,11671.88193,12484.32507,13150.04915,13792.28607,14170.20449,14599.0751,15039.34769,15333.05676,15748.3219,16151.72192,16637.68352,-188.0313477,-233.7827637,-18.86388672,-80.72177734,-146.5461914,100.4488037,169.8256592,-1288.246558,-7843.602002,-10200.32996,-14293.18843,-21916.48735,-23823.07462,-30115.36526,-30097.07394,,,,,,,
Other small states,OSS,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,29229.01439,23980.95474,26699.8857,29772.15027,28433.58756,30307.88771,30140.13775,35485.58968,36474.31458,38559.34997,42169.2131,42131.69781,44126.234,52531.33127,45600.44173,45380.78647,47499.85871,51304.00137,49713.16098,47463.86229,47844.03355,44723.1567,50174.40919,45905.99232,44715.18503,45905.28829,41541.32475,41182.36104,79188.47774,81597.57925,85674.64706,76280.28244,68689.50546,40120.76984,52535.45755,46405.09418,82504.79952,56908.05794,132903.3966,51335.71148,128218.411,127160.3954,123548.9181,,,,,,,
Pakistan,PAK,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,-2825.246858,-3403.022073,-3456.353147,-3063.9351,-3078.032092,-3553.43802,-3874.029104,-4150.779698,-4809.488164,-5176.686719,-5562.13962,-5648.694229,-6691.12169,-6730.500323,-6421.646046,-7617.325557,-734.9985258,-7437.265049,-639.5526664,-666.5502445,-490.6918656,-472.6029008,-807.4270219,-1514.643233,-1864.465694,-2127.904561,-3407.663936,-3912.419209,-1186.421172,-2486.251563,-4421.397383,-4206.992367,-2699.060797,873.9545578,981.7893469,1987.842742,1465.363769,2879.034859,5488.592922,2736.121033,17146.43731,23093.14779,28977.03757,,,,,,,
Panama,PAN,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,28.94794617,49.22210968,40.03133026,56.38764465,163.0093054,226.3041278,246.1815637,208.4088434,238.9616541,289.8492816,206.7272754,265.3180554,254.1587891,236.6996796,247.0927893,263.349776,286.3700909,0.145701294,281.514794,291.6009985,314.3143024,347.3079974,352.4847583,375.1727405,381.8135925,420.3403125,398.3209985,425.4879932,181.9192749,-72.46841187,134.2050452,833.7048198,749.4474409,981.8745182,802.4039746,-994.3556035,-91.06747729,-192.7045237,2965.364216,2298.453176,1672.584935,1547.465383,1171.350895,,,,,,,
Peru,PER,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,18799.98857,13378.42166,16037.40198,13647.11888,14705.40892,16177.12294,18648.16998,14682.14193,17400.84443,18261.25904,19280.54229,17456.63679,18280.13938,18681.01784,14807.14288,15564.86573,16569.31001,18736.76607,17058.27718,17240.41521,19672.66235,18567.12706,19622.23393,21475.92631,15330.13311,16861.12733,17433.03443,17638.47385,20697.44194,13006.948,13822.14897,1078.256873,995.7631738,2418.693193,1874.031211,12829.94976,3568.614209,12247.01812,455.0535742,-2788.30569,-451.0322386,-2090.825994,-882.9447074,,,,,,,
Philippines,PHL,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,2749.576709,1681.976719,2320.981582,3286.936377,1420.799209,1302.902705,2051.738789,3148.457793,3668.489902,2987.327861,3247.267148,2245.64125,2830.570195,5167.302725,2831.110977,1815.76248,3022.147354,-2065.502041,3534.844482,3252.226797,3168.081182,3677.248779,5980.738037,5574.408779,10611.33736,6808.652871,5428.646484,2979.898633,29754.98867,5261.38418,13268.04229,6562.658887,1361.433281,878.2507617,-129.1893945,-93.39837891,61674.79453,4210.959883,4425.038461,74256.18575,5690.824348,7944.590923,10484.54888,,,,,,,
Palau,PLW,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,PNG,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,3928.423954,3016.671089,12853.92762,6112.90618,4198.005097,4171.703762,7579.352304,15312.77307,7053.310072,11916.23475,12988.43466,10986.19854,55038.42618,24225.90359,14133.08428,15041.15778,23865.33519,38482.23721,16665.54123,17928.97125,22639.64069,46431.64571,45025.70317,30125.56373,47202.59881,29121.7579,28472.2329,115325.1585,1225.362791,945.0617371,1729.789116,3919.501818,77093.86025,3197.336361,11413.82141,1178.202208,5558.01937,1501.657344,589.8369373,2431.21396,1204.935483,901.4813431,805.7353421,,,,,,,
Poland,POL,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,37186.57867,26183.0207,31823.13906,31049.61094,38139.59922,41569.12734,36235.36914,38055.55586,32623.48906,24546.08125,6839.014062,22511.78164,11586.21094,162.5898438,-11170.17578,-25150.69141,-21627.61133,-43289.31836,-35058.04102,-33274.00586,-21545.88845,-27012.55247,-21802.59891,1056.512891,2112.948437,-8331.847266,-39678.92188,-31774.40078,-41022.48002,-35578.71683,-19442.95792,-19885.58315,-17031.65781,-17299.01229,4399.453028,5555.661591,4913.560189,4304.419606,10757.82869,11828.13986,11948.3101,14371.58997,17351.512,,,,,,,
Pre-demographic dividend,PRE,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,1911315.753,1256843.744,1311541.061,1389154.893,1196567.794,1374630.811,1258186.714,1445266.603,1464844.88,1847034.921,1669735.087,1469462.154,1660548.912,1648137.228,1383880.026,1369897.999,1291674.78,1640640.05,1263225.801,1390943.853,1869130.248,1567962.205,2282569.66,1481401.975,1632317.423,1674657.246,1484440.31,1414702.696,3623466.022,2879237.928,2953362.453,2642347.726,2682271.644,3169344.17,2770042.873,3308500.342,2821888.693,2764730.97,2867305.53,2509387.501,2696599.539,2686486.388,2688398.92,,,,,,,
Puerto Rico,PRI,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,-484.1497761,-475.2066024,-509.0777741,-476.5969789,-420.4616978,-401.5073638,-427.2801071,-409.6990988,-387.8753162,-199.4505216,-177.7807783,-181.9669062,-131.5925906,-222.8466152,-233.7373086,-175.0099845,-149.9799935,-152.9293053,-165.8245659,-214.5910692,-29.99782307,-14.73872655,-35.48647388,-20.53391421,-34.66571688,-38.92848925,-45.37117094,-79.8528862,-229.2077723,-299.9947781,-317.9741662,-275.591485,-292.8487356,-297.9832784,-271.5838026,-255.0095931,-225.1432973,-211.7477041,-163.832298,-22.14332484,-29.19253028,-5.143865694,-4.125375013,,,,,,,
"Korea, Dem. People’s Rep.",PRK,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,-8397.721338,-8278.421143,-8340.00979,-8447.38938,-8523.127881,-8622.909668,-8636.421484,-9028.639014,-196.3876953,-101.9755859,-53.67871094,38.85693359,36.21826172,109.7626953,201.6098633,283.1386719,376.3164062,5964.647705,534.3557129,553.5864258,649.909793,345.9970117,1020.640967,1073.439063,1193.110303,1324.269287,1671.461694,1841.970044,3010.565811,1323.240098,3633.004272,4449.139238,2314.130747,2527.38353,3473.070791,4524.126147,3252.890239,3276.880893,2837.634488,5421.720822,13427.63291,28247.25762,30430.86051,,,,,,,
Portugal,PRT,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,-530.4300635,282.681616,284.6366035,301.6276141,262.7890371,285.6879676,355.7667027,365.9413875,382.5062066,455.1307938,598.3851758,488.8020215,700.810625,654.5122559,734.8214941,585.5306055,877.7261426,587.9225586,732.9836328,752.4601758,1059.467926,1157.808484,1270.196372,1279.001716,682.4151348,1219.158273,1121.017679,1666.761098,8282.892715,3224.861563,6781.091641,4879.216094,3720.912676,9755.686836,4150.754648,15270.52549,2878.919551,1175.379117,-913.1809102,1042.453921,2603.051006,3646.368242,6775.189983,,,,,,,
Paraguay,PRY,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,35279.67794,24367.35012,29831.80047,24671.74192,26515.45874,30095.48627,35000.62858,26622.73671,32419.3857,34264.05448,36503.21256,32926.07842,34773.06308,35449.73712,27550.04736,29199.50565,31140.4577,38224.30457,31849.99684,32149.11228,37203.00545,35001.37682,37255.83327,40995.39661,28335.91699,31472.065,32687.53491,33022.17725,21158.76931,101752.4857,12804.22182,53924.44433,52535.729,54635.59462,41433.74756,62141.67776,41397.24012,112535.9375,27928.79202,20531.6735,19900.05541,19885.61651,19796.1306,,,,,,,
West Bank and Gaza,PSE,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific island small states,PSS,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,353.7927778,366.1784305,384.371694,407.6735534,504.260361,425.1024937,377.8061886,317.068867,-57.01929158,107.1362313,755.1253948,474.7162295,613.9855437,555.8151123,256.4134274,517.7593447,575.6099832,527.0600327,740.0302772,875.6931692,937.9335886,793.0207197,644.3169181,661.6197491,524.2735683,566.9695097,411.0775734,663.8874734,741.9060175,505.0447945,84.76620638,95.1332117,270.073899,295.6373161,99.08587027,-43.31561878,-1.308631168,318.0353774,218.6069387,438.6159687,107.6664686,48.11338609,165.8259633,,,,,,,
Post-demographic dividend,PST,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,-93301.76911,159644.0153,141963.6626,140344.8774,149637.8008,147940.6301,194661.814,208932.7725,119517.4276,223836.7467,247596.8227,275197.7294,179780.5815,177993.6271,151521.5773,193777.334,173559.3123,-50803.92245,223076.2362,309159.9008,433300.9728,435090.1532,408041.7006,467289.5781,568969.3939,515197.3566,461948.8443,841246.9033,1133582.11,1142789.636,886425.3545,864334.1335,1187418.973,1127741.688,1470485.759,1012901.147,1233656.992,1182267.956,805702.8887,1292224.363,823589.3453,1140768.906,1231347.418,,,,,,,
French Polynesia,PYF,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,,,,,,,,,,,101.8895404,141.8282641,191.581029,248.9593798,160.7540538,315.7567113,341.2910681,290.5596611,407.2146622,436.5191003,459.3122889,434.6493322,449.8158584,432.2238762,367.795194,326.1362503,307.2055391,341.0516709,293.991335,317.5258574,39.31968473,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,-4926.790527,-6548.720957,-8103.211762,-8762.925856,-7177.839415,-5913.30218,-5907.127323,-4748.854828,-5769.610604,-4214.628316,-2516.801239,-547.9934135,-590.0343811,153.8858452,-1456.743299,-1121.363885,-929.9572212,-1071.58708,-595.7077827,-723.0146057,-557.5683685,-538.7104767,,,,,,,-456.0415955,-491.7083572,-322.1280365,-71.88271027,-3283.686337,-1716.122855,-255.1039917,-993.9460632,-1649.838721,-2401.038721,-6147.410239,-10379.64814,-14910.57703,-16357.57725,-21342.18964,,,,,,,
Romania,ROU,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,-3679.788906,-3603.748594,-3431.609648,-3093.482422,-2217.811016,-2505.61543,395.7288281,393.559668,282.3292188,340.3822266,593.4315625,767.4618555,149.2448438,330.0710352,311.580332,392.8811328,459.7754395,-8001.830254,669.4397852,1815.502539,1405.862683,2669.181477,1380.883047,1552.272266,1392.631875,1047.928516,896.2323828,1639.089727,837.4205937,-300.0209219,-697.264,316.9912734,-1052.218734,-2591.380328,-3107.33225,-1916.253886,-1035.115195,-2238.636539,-4777.553734,28.10045312,597.1587695,3147.02791,-1511.498457,,,,,,,
Russian Federation,RUS,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,441277.2931,435738.3906,485284.6969,458141.9938,453497.6063,486108.4031,515527.9,513905.8063,461427.4031,471320.1063,464685.4969,452345.1031,433729.7125,408505.2938,395639.1188,366838.9938,368450.9063,352734.1875,364478.9063,364875.0938,428549.1031,302020.7,260961.7,367796.5,323213.7938,337737.6969,417526.2031,339689,1226664.688,333027.2969,549885.6094,419688,730118.9063,1193563,130455.9969,238709.5938,435021.2969,279941.2031,678327.2969,351624.9109,284862.6767,374648.9885,386864.704,,,,,,,
Rwanda,RWA,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,-170.1479673,-152.263965,-151.289352,-131.8192507,-120.7217484,-127.5935406,-89.52787482,-87.72924137,-74.64078696,-46.74713472,-36.28598022,67.22138548,72.60984758,122.9860933,257.2278445,257.8410681,272.4941101,134.3204122,267.0373434,265.5620735,439.7010943,417.0104951,425.9002745,465.6396301,493.8846202,461.6426707,471.6983038,349.9440454,1903.112119,1047.106994,1261.267184,3.073574432,635.7947314,460.3401004,871.5148965,480.6673054,327.7817604,69.88906924,220.8962444,507.5924927,830.7192411,812.6869888,768.8231217,,,,,,,
South Asia,SAS,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,37975.92779,38254.91322,39078.34416,39595.37244,40191.03783,39417.96337,40131.82177,42167.62461,50364.47185,51975.66728,52189.76898,52578.66682,51852.61914,53716.0642,61810.62277,53539.50234,57495.2232,15285.19539,57411.83891,59183.01123,58806.29208,57623.72349,54539.98386,51840.4248,49246.74568,47124.73368,47467.77356,46023.38928,25741.00795,143939.1278,48457.33389,18161.33294,33618.45755,45058.87031,93833.04328,57926.41855,69918.71736,124786.141,71406.20413,-2387.951038,73537.33677,11920.34627,59587.21152,,,,,,,
Saudi Arabia,SAU,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,2650.620605,2668.219824,2658.426758,2744.999255,2813.606995,2923.666992,3101.436829,3299.691772,3534.158936,3867.712891,4310.329346,4095.004395,3955.629639,4545.419556,7169.556641,,,,,,,,,,,-313.4883789,-64.21098633,27.66450195,101.2397461,93.54916992,-145.8676758,256.4478516,807.8920898,1380.420166,,,,19414.1355,17762.70703,15719.7991,,8839.071634,,,,,,,,
Sudan,SDN,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,3.64E-12,200,400,600,800,1000,1200,1400,1600,1800,2000,2200,2400,2600,2800,3000,3200,3400,3600,3800,4000,4000,4000,4000,4000,4000,4000,4000,416843,399350,415604,307307,395569,379355,364472,406808,287696,375424,370467,354732,297048,297048,297048,,,,,,,
Senegal,SEN,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,8.376679382,10.82897614,14.87029602,22.36032379,20.28249725,28.25797363,34.81400604,37.48148895,42.06873779,41.0905069,36.76045044,44.74008087,43.02617004,54.32977783,52.71002136,49.75131653,57.12116516,33.07046082,62.66907898,70.5655896,72.51970947,77.90368379,78.05921577,78.84271392,67.67214219,69.34450732,83.68489243,79.28465493,31185.69294,41302.54868,33703.35152,43161.02843,39332.94338,19699.64477,32782.39828,32858.13497,41138.018,28280.45399,31328.38888,26262.36514,30360.87311,29952.2399,30363.76852,,,,,,,
Singapore,SGP,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8889.471289,,-9723.124481,391.2378296,3041.011206,2399.278949,2131.539111,1694.751355,3336.082165,2893.244516,5257.363981,6773.444771,,,,,,,
Solomon Islands,SLB,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,3.834176755,4.030064764,7.442584782,6.624066205,12.3523669,5.012345453,3.496288988,1.391585132,-45.32054364,-23.97748269,22.49076621,34.57835624,30.86825049,29.62486625,5.039383428,35.19335875,37.43239626,30.69938834,66.63145192,71.37578965,78.61820125,73.89560856,75.04819342,79.47117585,56.13414795,56.07733754,54.40492041,76.19031778,56.93597587,63.76870713,126.5063675,112.7561506,167.549373,181.4268655,203.9445022,134.0640049,160.1021293,253.352241,255.6606557,232.4250017,228.156039,225.0351679,228.5238972,,,,,,,
